timestamp,open,high,low,close,volume
2015-02-17T00:00:00Z,127.489998,128.880005,126.919998,127.830002,63152400
2015-02-18T00:00:00Z,127.629997,128.779999,127.449997,128.720001,44891700
2015-02-19T00:00:00Z,128.479996,129.029999,128.330002,128.449997,37362400
2015-02-20T00:00:00Z,128.619995,129.5,128.050003,129.5,48948400
2015-02-23T00:00:00Z,130.020004,133,129.660004,133,70974100
